Tienda,Ticket,Material,Grupo art.,Denominacion 2 del gr.articulos,Producto,Venta,Fecha Vta,Hora Vta,Cantidad,UMB
TIENDA 1,2133708,4301695,8646,COMIDA RAPIDA - EUROPASTRY,Producto 53,23.46,01/06/2024,07:25:13,1,PZ
TIENDA 1,2133708,4301691,8646,COMIDA RAPIDA - EUROPASTRY,Producto 83,23.46,01/06/2024,07:25:13,1,PZ
TIENDA 1,2133708,2500593,5006,Pan y Galletas - Galletas,Producto 71,25.5,01/06/2024,07:25:13,1,PZ
TIENDA 1,2133709,4301693,8646,COMIDA RAPIDA - EUROPASTRY,Producto 129,28.56,01/06/2024,07:25:57,1,PZ
TIENDA 1,2133709,4301691,8646,COMIDA RAPIDA - EUROPASTRY,Producto 83,23.46,01/06/2024,07:25:57,1,PZ
TIENDA 1,2133709,1400531,280202,Bebidas - Te - Te,Producto 130,20.4,01/06/2024,07:25:57,1,PZ
TIENDA 1,2133710,1300007,260206,Agua - Natural - Ciel,Producto 35,35.7,01/06/2024,07:26:38,1,PZ
TIENDA 1,2133710,3500931,7004,Tabaco - Tabacos Pm,Producto 131,47.48,01/06/2024,07:26:38,1,PZ
TIENDA 1,2133711,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,01/06/2024,07:27:38,1,PZ
TIENDA 1,2133711,2100164,4208,Jugos - Bebida Refrescante,Producto 132,15.3,01/06/2024,07:27:38,1,PZ
TIENDA 1,2133712,2000000,4002,Hielo - Hielo,Producto 3,31.62,01/06/2024,07:28:19,1,PZ
TIENDA 1,2133713,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,07:30:14,1,PZ
TIENDA 1,2133713,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,07:30:14,1,PZ
TIENDA 1,2133713,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,07:30:14,1,PZ
TIENDA 1,2133713,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,07:30:14,1,PZ
TIENDA 1,2133713,2500362,5006,Pan y Galletas - Galletas,Producto 91,17.47,01/06/2024,07:30:14,1,PZ
TIENDA 1,2133714,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,01/06/2024,07:31:44,1,SER
TIENDA 1,2133715,3500741,7002,Tabaco - Tabacos Bat,Producto 134,31.65,01/06/2024,07:32:05,1,PZ
TIENDA 1,2133716,2500141,5006,Pan y Galletas - Galletas,Producto 135,24.55,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2500409,5004,Pan y Galletas - Pastelitos,Producto 95,23.61,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2201013,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 136,32.64,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2500165,5006,Pan y Galletas - Galletas,Producto 137,24.55,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2200293,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 138,19.38,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2200293,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 138,19.38,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2199993,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 139,19.38,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133716,2200700,440204,Lacteos y Embutidos - Lacteos - Batido,Producto 140,20.91,01/06/2024,07:33:54,1,PZ
TIENDA 1,2133717,2500708,5002,Pan y Galletas - Pan,Producto 141,34.95,01/06/2024,07:34:41,1,PZ
TIENDA 1,2133717,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,07:34:41,1,PZ
TIENDA 1,2133718,1800062,3606,Farmacia - Higiene Personal,Producto 142,87.05,01/06/2024,07:36:31,1,PZ
TIENDA 1,2133719,2502033,5006,Pan y Galletas - Galletas,Producto 143,36.83,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,2500328,5006,Pan y Galletas - Galletas,Producto 144,28.56,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101314,8204,Bebidas Calientes - Capuchino,Producto 100,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101314,8204,Bebidas Calientes - Capuchino,Producto 100,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101314,8204,Bebidas Calientes - Capuchino,Producto 100,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101314,8204,Bebidas Calientes - Capuchino,Producto 100,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101305,8204,Bebidas Calientes - Capuchino,Producto 145,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133719,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,07:39:03,1,PZ
TIENDA 1,2133720,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,07:40:24,1,PZ
TIENDA 1,2133720,2000000,4002,Hielo - Hielo,Producto 3,31.62,01/06/2024,07:40:24,1,PZ
TIENDA 1,2133721,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,01/06/2024,07:41:31,1,PZ
TIENDA 1,2133722,1101201,220210,Abarrotes - Comestibles - Canasta Basica,Producto 115,14.28,01/06/2024,07:42:59,1,PZ
TIENDA 1,2133722,1101201,220210,Abarrotes - Comestibles - Canasta Basica,Producto 115,14.28,01/06/2024,07:42:59,1,PZ
TIENDA 1,2133722,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,01/06/2024,07:42:59,1,PZ
TIENDA 1,2133722,2100208,4202,Jugos - Nectar,Producto 146,17.34,01/06/2024,07:42:59,1,PZ
TIENDA 1,2133722,2100208,4202,Jugos - Nectar,Producto 146,17.34,01/06/2024,07:42:59,1,PZ
TIENDA 1,2133723,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,01/06/2024,07:50:08,1,PZ
TIENDA 1,2133724,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,01/06/2024,07:51:05,1,SER
TIENDA 1,2133725,2500170,5002,Pan y Galletas - Pan,Producto 34,26.45,01/06/2024,07:57:16,1,PZ
TIENDA 1,2133725,2500170,5002,Pan y Galletas - Pan,Producto 34,26.45,01/06/2024,07:57:16,1,PZ
TIENDA 1,2133725,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,01/06/2024,07:57:16,1,PZ
TIENDA 1,2133726,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,01/06/2024,08:06:27,1,PZ
TIENDA 1,2133726,1502334,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 147,22.66,01/06/2024,08:06:27,1,PZ
TIENDA 1,2133726,1400300,280402,Bebidas - Energizantes - Energizantes,Producto 18,19.79,01/06/2024,08:06:27,1,PZ
TIENDA 1,2133726,1703372,3404,Dulces - Goma De Mascar,Producto 87,13.19,01/06/2024,08:06:27,1,PZ
TIENDA 1,2133727,1400530,280602,Bebidas - Isotonicos - Isotonicos,Producto 148,25.5,01/06/2024,08:07:50,1,PZ
TIENDA 1,2133727,2100243,4204,Jugos - Jugo De Frutas,Producto 149,17.34,01/06/2024,08:07:50,1,PZ
TIENDA 1,2133727,2100243,4204,Jugos - Jugo De Frutas,Producto 149,17.34,01/06/2024,08:07:50,1,PZ
TIENDA 1,2133727,1703372,3404,Dulces - Goma De Mascar,Producto 87,13.19,01/06/2024,08:07:50,1,PZ
TIENDA 1,2133727,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:07:50,1,PZ
TIENDA 1,2133728,4101311,8204,Bebidas Calientes - Capuchino,Producto 133,26.38,01/06/2024,08:09:41,1,PZ
TIENDA 1,2133728,2500536,5006,Pan y Galletas - Galletas,Producto 150,27.39,01/06/2024,08:09:41,1,PZ
TIENDA 1,2133728,1700149,3402,Dulces - Chocolates,Producto 151,30.22,01/06/2024,08:09:41,4,PZ
TIENDA 1,2133729,1300005,260206,Agua - Natural - Ciel,Producto 73,31.62,01/06/2024,08:10:53,2,PZ
TIENDA 1,2133729,3000069,600202,Refrescos - Coca Cola - Colas,Producto 50,14.5,01/06/2024,08:10:53,1,PZ
TIENDA 1,2133729,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,01/06/2024,08:10:53,2,PZ
TIENDA 1,2133729,4300951,8616,Comida Rapida - Roller,Producto 11,29.9,01/06/2024,08:10:53,1,PZ
TIENDA 1,2133729,4300951,8616,Comida Rapida - Roller,Producto 11,30.77,01/06/2024,08:10:53,1,PZ
TIENDA 1,2133729,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,15.83,01/06/2024,08:10:53,1,PZ
TIENDA 1,2133730,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,14.5,01/06/2024,08:12:24,1,PZ
TIENDA 1,2133730,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,01/06/2024,08:12:24,2,PZ
TIENDA 1,2133730,4200171,8404,Bebidas Frias - Frappes,Producto 8,30.77,01/06/2024,08:12:24,1,PZ
TIENDA 1,2133730,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:12:24,1,PZ
TIENDA 1,2133731,4300951,8616,Comida Rapida - Roller,Producto 11,30.77,01/06/2024,08:13:30,1,PZ
TIENDA 1,2133731,4300951,8616,Comida Rapida - Roller,Producto 11,30.77,01/06/2024,08:13:30,1,PZ
TIENDA 1,2133731,4101310,8204,Bebidas Calientes - Capuchino,Producto 102,24.62,01/06/2024,08:13:30,1,PZ
TIENDA 1,2133731,4101304,8204,Bebidas Calientes - Capuchino,Producto 152,24.62,01/06/2024,08:13:30,1,PZ
TIENDA 1,2133731,2200128,440208,Lacteos y Embutidos - Lacteos - Leche Saborizada,Producto 153,16.32,01/06/2024,08:13:30,1,PZ
TIENDA 1,2133732,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,08:15:30,1,PZ
TIENDA 1,2133732,4101304,8204,Bebidas Calientes - Capuchino,Producto 152,24.62,01/06/2024,08:15:30,1,PZ
TIENDA 1,2133732,1300093,260204,Agua - Natural - E Pura,Producto 86,18.36,01/06/2024,08:15:30,1,PZ
TIENDA 1,2133733,4101298,8202,Bebidas Calientes - Americano,Producto 54,21.98,01/06/2024,08:16:03,1,PZ
TIENDA 1,2133733,2500536,5006,Pan y Galletas - Galletas,Producto 150,27.39,01/06/2024,08:16:03,1,PZ
TIENDA 1,2133734,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:16:43,1,PZ
TIENDA 1,2133735,1300056,260202,Agua - Natural - Bonafont,Producto 154,17.34,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133735,2500592,5006,Pan y Galletas - Galletas,Producto 155,40.61,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133735,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133735,4101303,8204,Bebidas Calientes - Capuchino,Producto 156,22.86,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133735,4101305,8204,Bebidas Calientes - Capuchino,Producto 145,26.38,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133735,4101305,8204,Bebidas Calientes - Capuchino,Producto 145,26.38,01/06/2024,08:21:44,1,PZ
TIENDA 1,2133736,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:22:51,1,PZ
TIENDA 1,2133737,3000168,600402,Refrescos - Pepsi - Colas,Producto 72,14.95,01/06/2024,08:23:27,1,PZ
TIENDA 1,2133738,1700149,3402,Dulces - Chocolates,Producto 151,7.56,01/06/2024,08:24:45,1,PZ
TIENDA 1,2133739,1700432,3402,Dulces - Chocolates,Producto 157,18.89,01/06/2024,08:25:27,1,PZ
TIENDA 1,2133739,1501127,300408,Botanas - Barcel - Maiz,Producto 158,26.92,01/06/2024,08:25:27,1,PZ
TIENDA 1,2133740,1400033,280602,Bebidas - Isotonicos - Isotonicos,Producto 97,84.42,01/06/2024,08:26:06,4,PZ
TIENDA 1,2133740,1703371,3404,Dulces - Goma De Mascar,Producto 159,37.81,01/06/2024,08:26:06,1,PZ
TIENDA 1,2133741,1400067,280602,Bebidas - Isotonicos - Isotonicos,Producto 160,32.98,01/06/2024,08:26:53,1,PZ
TIENDA 1,2133741,2201011,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 161,32.64,01/06/2024,08:26:53,1,PZ
TIENDA 1,2133741,2500930,5006,Pan y Galletas - Galletas,Producto 162,17.94,01/06/2024,08:26:53,1,PZ
TIENDA 1,2133741,1703370,3404,Dulces - Goma De Mascar,Producto 17,13.19,01/06/2024,08:26:53,1,PZ
TIENDA 1,2133742,1400037,280602,Bebidas - Isotonicos - Isotonicos,Producto 163,23.75,01/06/2024,08:27:32,1,PZ
TIENDA 1,2133742,1703371,3404,Dulces - Goma De Mascar,Producto 159,37.81,01/06/2024,08:27:32,1,PZ
TIENDA 1,2133742,1700674,3402,Dulces - Chocolates,Producto 164,69.89,01/06/2024,08:27:32,1,PZ
TIENDA 1,2133743,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,33.42,01/06/2024,08:28:30,2,PZ
TIENDA 1,2133743,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,01/06/2024,08:28:30,1,PZ
TIENDA 1,2133743,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,66.83,01/06/2024,08:28:30,1,PZ
TIENDA 1,2133743,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:28:30,1,PZ
TIENDA 1,2133743,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:28:30,1,PZ
TIENDA 1,2133743,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:28:30,1,PZ
TIENDA 1,2133744,4101313,8204,Bebidas Calientes - Capuchino,Producto 165,24.62,01/06/2024,08:30:00,1,PZ
TIENDA 1,2133744,4101304,8204,Bebidas Calientes - Capuchino,Producto 152,24.62,01/06/2024,08:30:00,1,PZ
TIENDA 1,2133744,1400033,280602,Bebidas - Isotonicos - Isotonicos,Producto 97,42.21,01/06/2024,08:30:00,2,PZ
TIENDA 1,2133744,1500223,300208,Botanas - Sabritas - Maiz,Producto 166,23.61,01/06/2024,08:30:00,1,PZ
TIENDA 1,2133744,1703371,3404,Dulces - Goma De Mascar,Producto 159,37.81,01/06/2024,08:30:00,1,PZ
TIENDA 1,2133744,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:30:00,1,PZ
TIENDA 1,2133745,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,01/06/2024,08:30:59,1,PZ
TIENDA 1,2133745,4303026,8646,COMIDA RAPIDA - EUROPASTRY,Producto 89,46.92,01/06/2024,08:30:59,2,PZ
TIENDA 1,2133745,1300039,260406,Agua - Saborizada - Be Light,Producto 167,15.83,01/06/2024,08:30:59,1,PZ
TIENDA 1,2133745,1400037,280602,Bebidas - Isotonicos - Isotonicos,Producto 163,23.75,01/06/2024,08:30:59,1,PZ
TIENDA 1,2133745,2100099,4204,Jugos - Jugo De Frutas,Producto 168,17.34,01/06/2024,08:30:59,1,PZ
TIENDA 1,2133745,2500216,5006,Pan y Galletas - Galletas,Producto 92,24.55,01/06/2024,08:30:59,1,PZ
TIENDA 1,2133746,1801592,3606,Farmacia - Higiene Personal,Producto 169,19.35,01/06/2024,08:31:34,1,PZ
TIENDA 1,2133747,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,08:36:53,1,PZ
TIENDA 1,2133748,2100520,4204,Jugos - Jugo De Frutas,Producto 170,17.34,01/06/2024,08:37:29,1,PZ
TIENDA 1,2133748,2500146,5002,Pan y Galletas - Pan,Producto 69,30.22,01/06/2024,08:37:29,1,PZ
TIENDA 1,2133749,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,01/06/2024,08:38:42,1,PZ
TIENDA 1,2133749,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,01/06/2024,08:38:42,1,PZ
TIENDA 1,2133749,2501683,5004,Pan y Galletas - Pastelitos,Producto 172,30.22,01/06/2024,08:38:42,1,PZ
TIENDA 1,2133749,4300761,8604,Comida Rapida - Pan Del Dia,Producto 173,20.78,01/06/2024,08:38:42,12,PZ
TIENDA 1,2133750,1101758,220604,Abarrotes - No Comestible - Desechables,Producto 174,18.46,01/06/2024,08:44:52,1,PZ
TIENDA 1,2133751,2000000,4002,Hielo - Hielo,Producto 3,31.62,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,2500138,5004,Pan y Galletas - Pastelitos,Producto 175,30.22,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,2500933,5006,Pan y Galletas - Galletas,Producto 176,17.94,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133751,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,01/06/2024,08:46:10,1,PZ
TIENDA 1,2133752,4101297,8202,Bebidas Calientes - Americano,Producto 177,20.23,01/06/2024,08:47:02,1,PZ
TIENDA 1,2133753,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,01/06/2024,08:47:24,1,PZ
TIENDA 1,2133753,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,01/06/2024,08:47:24,1,PZ
TIENDA 1,2133753,2500170,5002,Pan y Galletas - Pan,Producto 34,26.45,01/06/2024,08:47:24,1,PZ
TIENDA 1,2133754,1400443,280402,Bebidas - Energizantes - Energizantes,Producto 178,23.3,01/06/2024,08:47:51,1,PZ
TIENDA 1,2133755,1900430,380404,Helados - Nestle - Paletas Leche,Producto 179,31.11,01/06/2024,08:49:10,1,PZ
TIENDA 1,2133755,1900513,380404,Helados - Nestle - Paletas Leche,Producto 180,28.56,01/06/2024,08:49:10,1,PZ
TIENDA 1,2133756,1400057,280402,Bebidas - Energizantes - Energizantes,Producto 110,40.45,01/06/2024,08:49:48,1,PZ
TIENDA 1,2133757,1400530,280602,Bebidas - Isotonicos - Isotonicos,Producto 148,37.81,01/06/2024,08:53:17,2,PZ
TIENDA 1,2133757,1800215,3606,Farmacia - Higiene Personal,Producto 181,24.62,01/06/2024,08:53:17,1,PZ
TIENDA 1,2133757,1800349,3606,Farmacia - Higiene Personal,Producto 182,51,01/06/2024,08:53:17,1,PZ
TIENDA 1,2133757,1801603,3606,Farmacia - Higiene Personal,Producto 183,36.93,01/06/2024,08:53:17,1,PZ
TIENDA 1,2133758,1300511,260402,Agua - Saborizada - Levite,Producto 184,24.99,01/06/2024,08:54:01,1,PZ
TIENDA 1,2133759,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,01/06/2024,08:54:52,1,PZ
TIENDA 1,2133759,1700397,3406,Dulces - Pastillas Refrescantes,Producto 186,11.33,01/06/2024,08:54:52,1,PZ
TIENDA 1,2133759,4300951,8616,Comida Rapida - Roller,Producto 11,30.77,01/06/2024,08:54:52,1,PZ
TIENDA 1,2133759,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,08:54:52,1,PZ
TIENDA 1,2133760,2500610,5004,Pan y Galletas - Pastelitos,Producto 187,34,01/06/2024,08:55:48,1,PZ
TIENDA 1,2133760,4101302,8204,Bebidas Calientes - Capuchino,Producto 188,26.38,01/06/2024,08:55:48,1,PZ
TIENDA 1,2133761,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,01/06/2024,08:56:45,1,SER
TIENDA 1,2133762,2200422,440218,Lacteos y Embutidos - Lacteos - Quesos,Producto 189,12.75,01/06/2024,08:58:39,1,PZ
TIENDA 1,2133762,2200422,440218,Lacteos y Embutidos - Lacteos - Quesos,Producto 189,12.75,01/06/2024,08:58:39,1,PZ
TIENDA 1,2133762,3000273,600206,Refrescos - Coca Cola - Mineral,Producto 190,34.29,01/06/2024,08:58:39,1,PZ
TIENDA 1,2133762,4301695,8646,COMIDA RAPIDA - EUROPASTRY,Producto 53,23.46,01/06/2024,08:58:39,1,PZ
TIENDA 1,2133762,4301691,8646,COMIDA RAPIDA - EUROPASTRY,Producto 83,23.46,01/06/2024,08:58:39,1,PZ
TIENDA 1,2133763,4302411,8618,Comida Rapida - Sopas,Producto 191,33.66,01/06/2024,08:59:49,1,PZ
TIENDA 1,2133763,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,01/06/2024,08:59:49,1,PZ
TIENDA 1,2133763,1400690,280602,Bebidas - Isotonicos - Isotonicos,Producto 117,25.5,01/06/2024,08:59:49,1,PZ
TIENDA 1,2133763,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,69.46,01/06/2024,08:59:49,1,PZ
TIENDA 1,2133764,3000490,600402,Refrescos - Pepsi - Colas,Producto 192,14.95,01/06/2024,09:00:34,1,PZ
TIENDA 1,2133764,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,01/06/2024,09:00:34,1,PZ
TIENDA 1,2133765,2000000,4002,Hielo - Hielo,Producto 3,31.62,01/06/2024,09:01:57,1,PZ
TIENDA 1,2133765,4200221,8404,Bebidas Frias - Frappes,Producto 194,21.98,01/06/2024,09:01:57,1,PZ
TIENDA 1,2133766,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,01/06/2024,09:02:28,1,PZ
TIENDA 1,2133766,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,09:02:28,1,PZ
TIENDA 1,2133767,2100051,4208,Jugos - Bebida Refrescante,Producto 195,21.42,01/06/2024,09:03:09,1,PZ
TIENDA 1,2133767,2500506,5002,Pan y Galletas - Pan,Producto 55,9.45,01/06/2024,09:03:09,1,PZ
TIENDA 1,2133768,1400027,280602,Bebidas - Isotonicos - Isotonicos,Producto 106,30.77,01/06/2024,09:05:23,1,PZ
TIENDA 1,2133768,1400067,280602,Bebidas - Isotonicos - Isotonicos,Producto 160,57.15,01/06/2024,09:05:23,2,PZ
TIENDA 1,2133769,3000006,600604,Refrescos - Pe�afiel - Mineral,Producto 196,16.27,01/06/2024,09:08:13,1,PZ
TIENDA 1,2133769,1400019,280202,Bebidas - Te - Te,Producto 197,20.4,01/06/2024,09:08:13,1,PZ
TIENDA 1,2133769,3000069,600202,Refrescos - Coca Cola - Colas,Producto 50,14.5,01/06/2024,09:08:13,1,PZ
TIENDA 1,2133769,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,01/06/2024,09:08:13,2,PZ
TIENDA 1,2133770,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,01/06/2024,09:09:59,1,PZ
TIENDA 1,2133770,1400130,280202,Bebidas - Te - Te,Producto 198,20.4,01/06/2024,09:09:59,1,PZ
TIENDA 1,2133771,1400039,280602,Bebidas - Isotonicos - Isotonicos,Producto 14,23.75,01/06/2024,09:12:44,1,PZ
TIENDA 1,2133771,4300761,8604,Comida Rapida - Pan Del Dia,Producto 173,20.78,01/06/2024,09:12:44,12,PZ
TIENDA 1,2133771,3300020,6604,Servicios - Tarjetas Prepagadas,Producto 199,306,01/06/2024,09:12:44,1,PZ
TIENDA 1,2133772,2501161,5006,Pan y Galletas - Galletas,Producto 104,22.66,01/06/2024,09:14:02,1,PZ
TIENDA 1,2133772,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,01/06/2024,09:14:02,1,PZ
TIENDA 1,2133773,1101201,220210,Abarrotes - Comestibles - Canasta Basica,Producto 115,14.28,01/06/2024,09:14:50,1,PZ
TIENDA 1,2133773,3000175,600402,Refrescos - Pepsi - Colas,Producto 200,36.05,01/06/2024,09:14:50,1,PZ
TIENDA 1,2133773,1300095,260204,Agua - Natural - E Pura,Producto 40,44.88,01/06/2024,09:14:50,1,PZ
TIENDA 1,2133774,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,10.55,01/06/2024,09:15:25,3,PZ
TIENDA 1,2133775,2800180,560406,Recargas - Datos - Telcel Paquete,Producto 201,17.58,01/06/2024,09:16:55,1,SER
TIENDA 1,2133776,3500138,7004,Tabaco - Tabacos Pm,Producto 52,73.86,01/06/2024,09:17:41,1,PZ
TIENDA 1,2133777,1400530,280602,Bebidas - Isotonicos - Isotonicos,Producto 148,25.5,01/06/2024,09:21:46,1,PZ
TIENDA 1,2133778,3000172,600402,Refrescos - Pepsi - Colas,Producto 202,32.54,01/06/2024,09:22:32,1,PZ
TIENDA 1,2133778,3000051,600202,Refrescos - Coca Cola - Colas,Producto 203,21.1,01/06/2024,09:22:32,1,PZ
TIENDA 1,2133779,4101317,8204,Bebidas Calientes - Capuchino,Producto 204,18.46,01/06/2024,09:23:04,1,PZ
TIENDA 1,2133780,3000107,600204,Refrescos - Coca Cola - Sabores,Producto 205,19.35,01/06/2024,09:25:52,1,PZ
TIENDA 1,2133780,1300311,260206,Agua - Natural - Ciel,Producto 7,19.38,01/06/2024,09:25:52,1,PZ
TIENDA 1,2133781,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,01/06/2024,09:26:36,1,PZ
TIENDA 1,2133781,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,01/06/2024,09:26:36,1,PZ
TIENDA 1,2133782,1300007,260206,Agua - Natural - Ciel,Producto 35,35.7,01/06/2024,09:28:45,1,PZ
TIENDA 1,2133783,1400082,280402,Bebidas - Energizantes - Energizantes,Producto 82,68.58,01/06/2024,09:29:12,1,PZ
TIENDA 1,2133784,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,01/06/2024,09:30:45,1,PZ
TIENDA 1,2133784,2500190,5002,Pan y Galletas - Pan,Producto 206,23.61,01/06/2024,09:30:45,1,PZ
TIENDA 1,2133784,4301691,8646,COMIDA RAPIDA - EUROPASTRY,Producto 83,23.46,01/06/2024,09:30:45,1,PZ
TIENDA 1,2133785,1103215,4806,Novedades - Souvenirs,Producto 207,184.65,01/06/2024,09:32:01,1,PZ
TIENDA 1,2133785,4200171,8404,Bebidas Frias - Frappes,Producto 8,30.77,01/06/2024,09:32:01,1,PZ
TIENDA 1,2133786,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,01/06/2024,09:32:56,1,PZ
TIENDA 1,2133786,3000006,600604,Refrescos - Pe�afiel - Mineral,Producto 196,16.27,01/06/2024,09:32:56,1,PZ
TIENDA 1,2133787,4302422,8666,COMIDA RAPIDA - BAKES,Producto 45,66.83,01/06/2024,09:35:42,1,PZ
TIENDA 1,2133787,4303026,8646,COMIDA RAPIDA - EUROPASTRY,Producto 89,25.5,01/06/2024,09:35:42,1,PZ
TIENDA 1,2133787,2201012,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 31,32.64,01/06/2024,09:35:42,1,PZ
TIENDA 1,2133787,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,01/06/2024,09:35:42,1,PZ
TIENDA 1,2133787,4303026,8646,COMIDA RAPIDA - EUROPASTRY,Producto 89,25.5,01/06/2024,09:35:42,1,PZ
